,Sport,Year,Weight,count
17579,Rowing,1976,96.0,11
17580,Rowing,1976,97.0,2
17581,Rowing,1976,98.0,6
17582,Rowing,1976,99.0,1
17583,Rowing,1976,100.0,6
17584,Rowing,1976,102.0,1
17585,Rowing,1976,103.0,2
17586,Rowing,1976,109.0,1
17587,Rowing,1980,39.0,1
17588,Rowing,1980,41.0,1
17589,Rowing,1980,42.0,3
17590,Rowing,1980,44.0,1
17591,Rowing,1980,45.0,8
17592,Rowing,1980,46.0,4
17593,Rowing,1980,47.0,2
17594,Rowing,1980,48.0,2
17595,Rowing,1980,50.0,18
17596,Rowing,1980,51.0,2
17597,Rowing,1980,52.0,5
17598,Rowing,1980,53.0,1
17599,Rowing,1980,55.0,4
17600,Rowing,1980,59.0,1
17601,Rowing,1980,60.0,3
17602,Rowing,1980,61.0,1
17603,Rowing,1980,62.0,5
17604,Rowing,1980,63.0,2
17605,Rowing,1980,64.0,2
17606,Rowing,1980,65.0,8
17607,Rowing,1980,66.0,2
17608,Rowing,1980,67.0,3
17609,Rowing,1980,68.0,4
17610,Rowing,1980,69.0,6
17611,Rowing,1980,70.0,16
17612,Rowing,1980,71.0,6
17613,Rowing,1980,72.0,12
17614,Rowing,1980,73.0,11
17615,Rowing,1980,74.0,10
17616,Rowing,1980,75.0,9
17617,Rowing,1980,76.0,12
17618,Rowing,1980,77.0,2
17619,Rowing,1980,78.0,14
17620,Rowing,1980,79.0,6
17621,Rowing,1980,80.0,15
17622,Rowing,1980,81.0,11
17623,Rowing,1980,82.0,11
17624,Rowing,1980,83.0,21
17625,Rowing,1980,84.0,12
17626,Rowing,1980,85.0,20
17627,Rowing,1980,86.0,29
17628,Rowing,1980,87.0,21
17629,Rowing,1980,88.0,19
17630,Rowing,1980,89.0,20
17631,Rowing,1980,90.0,30
17632,Rowing,1980,91.0,13
17633,Rowing,1980,92.0,12
17634,Rowing,1980,93.0,13
17635,Rowing,1980,94.0,11
17636,Rowing,1980,95.0,14
17637,Rowing,1980,96.0,11
17638,Rowing,1980,97.0,3
17639,Rowing,1980,98.0,4
17640,Rowing,1980,99.0,1
17641,Rowing,1980,100.0,3
17642,Rowing,1980,102.0,1
17643,Rowing,1980,103.0,2
17644,Rowing,1980,105.0,2
17645,Rowing,1980,106.0,1
17646,Rowing,1984,42.0,1
17647,Rowing,1984,43.0,3
17648,Rowing,1984,44.0,2
17649,Rowing,1984,45.0,5
17650,Rowing,1984,46.0,4
17651,Rowing,1984,47.0,3
17652,Rowing,1984,48.0,2
17653,Rowing,1984,49.0,1
17654,Rowing,1984,50.0,12
17655,Rowing,1984,51.0,3
17656,Rowing,1984,52.0,7
17657,Rowing,1984,53.0,2
17658,Rowing,1984,55.0,2
17659,Rowing,1984,58.0,3
17660,Rowing,1984,60.0,1
17661,Rowing,1984,61.0,2
17662,Rowing,1984,62.0,2
17663,Rowing,1984,63.0,3
17664,Rowing,1984,64.0,2
17665,Rowing,1984,65.0,5
17666,Rowing,1984,66.0,7
17667,Rowing,1984,67.0,10
17668,Rowing,1984,68.0,18
17669,Rowing,1984,69.0,11
17670,Rowing,1984,70.0,14
17671,Rowing,1984,71.0,6
17672,Rowing,1984,72.0,10
17673,Rowing,1984,73.0,13
17674,Rowing,1984,74.0,9
17675,Rowing,1984,75.0,15
17676,Rowing,1984,76.0,6
17677,Rowing,1984,77.0,8
17678,Rowing,1984,78.0,8
17679,Rowing,1984,79.0,4
17680,Rowing,1984,80.0,15
17681,Rowing,1984,81.0,11
17682,Rowing,1984,82.0,10
17683,Rowing,1984,83.0,14
17684,Rowing,1984,84.0,14
17685,Rowing,1984,85.0,21
17686,Rowing,1984,86.0,17
17687,Rowing,1984,87.0,16
17688,Rowing,1984,88.0,9
17689,Rowing,1984,88.5,1
17690,Rowing,1984,89.0,20
17691,Rowing,1984,90.0,27
17692,Rowing,1984,91.0,15
17693,Rowing,1984,92.0,10
17694,Rowing,1984,93.0,11
17695,Rowing,1984,94.0,8
17696,Rowing,1984,95.0,8
17697,Rowing,1984,96.0,5
17698,Rowing,1984,97.0,5
17699,Rowing,1984,98.0,4
17700,Rowing,1984,100.0,5
17701,Rowing,1984,102.0,1
17702,Rowing,1984,103.0,2
17703,Rowing,1984,105.0,1
17704,Rowing,1984,106.0,1
17705,Rowing,1988,40.0,1
17706,Rowing,1988,42.0,1
17707,Rowing,1988,43.0,2
17708,Rowing,1988,44.0,2
17709,Rowing,1988,45.0,7
17710,Rowing,1988,46.0,2
17711,Rowing,1988,47.0,1
17712,Rowing,1988,48.0,1
17713,Rowing,1988,50.0,23
17714,Rowing,1988,51.0,4
17715,Rowing,1988,52.0,5
17716,Rowing,1988,53.0,3
17717,Rowing,1988,55.0,4
17718,Rowing,1988,59.0,1
17719,Rowing,1988,60.0,1
17720,Rowing,1988,62.0,1
17721,Rowing,1988,63.0,2
17722,Rowing,1988,64.0,5
17723,Rowing,1988,65.0,6
17724,Rowing,1988,66.0,7
17725,Rowing,1988,67.0,3
17726,Rowing,1988,68.0,16
17727,Rowing,1988,69.0,6
17728,Rowing,1988,70.0,18
17729,Rowing,1988,71.0,6
17730,Rowing,1988,72.0,26
17731,Rowing,1988,73.0,12
17732,Rowing,1988,74.0,6
17733,Rowing,1988,75.0,21
17734,Rowing,1988,76.0,7
17735,Rowing,1988,77.0,11
17736,Rowing,1988,78.0,15
17737,Rowing,1988,79.0,7
17738,Rowing,1988,80.0,20
17739,Rowing,1988,81.0,13
17740,Rowing,1988,82.0,17
17741,Rowing,1988,83.0,12
17742,Rowing,1988,84.0,20
17743,Rowing,1988,85.0,35
17744,Rowing,1988,86.0,14
17745,Rowing,1988,87.0,32
17746,Rowing,1988,88.0,14
17747,Rowing,1988,88.5,1
17748,Rowing,1988,89.0,23
17749,Rowing,1988,90.0,44
17750,Rowing,1988,91.0,28
17751,Rowing,1988,92.0,14
17752,Rowing,1988,93.0,22
17753,Rowing,1988,94.0,12
17754,Rowing,1988,95.0,26
17755,Rowing,1988,96.0,10
17756,Rowing,1988,97.0,7
17757,Rowing,1988,98.0,5
17758,Rowing,1988,99.0,1
17759,Rowing,1988,100.0,6
17760,Rowing,1988,101.0,2
17761,Rowing,1988,102.0,1
17762,Rowing,1988,103.0,4
17763,Rowing,1988,104.0,3
17764,Rowing,1988,105.0,1
17765,Rowing,1988,106.0,2
17766,Rowing,1992,43.0,1
17767,Rowing,1992,45.0,3
17768,Rowing,1992,47.0,2
17769,Rowing,1992,49.0,1
17770,Rowing,1992,50.0,14
17771,Rowing,1992,51.0,2
17772,Rowing,1992,52.0,3
17773,Rowing,1992,53.0,1
17774,Rowing,1992,54.0,2
17775,Rowing,1992,55.0,6
17776,Rowing,1992,59.0,1
17777,Rowing,1992,60.0,4
17778,Rowing,1992,64.0,4
17779,Rowing,1992,65.0,8
17780,Rowing,1992,66.0,5
17781,Rowing,1992,67.0,6
17782,Rowing,1992,68.0,11
17783,Rowing,1992,69.0,5
17784,Rowing,1992,70.0,17
17785,Rowing,1992,71.0,9
17786,Rowing,1992,72.0,21
17787,Rowing,1992,73.0,14
17788,Rowing,1992,74.0,8
17789,Rowing,1992,75.0,13
17790,Rowing,1992,76.0,8
17791,Rowing,1992,77.0,11
17792,Rowing,1992,78.0,15
17793,Rowing,1992,79.0,5
17794,Rowing,1992,80.0,13
17795,Rowing,1992,81.0,10
17796,Rowing,1992,82.0,12
17797,Rowing,1992,83.0,3
17798,Rowing,1992,84.0,11
17799,Rowing,1992,85.0,23
17800,Rowing,1992,86.0,9
17801,Rowing,1992,87.0,18
17802,Rowing,1992,88.0,19
17803,Rowing,1992,89.0,21
17804,Rowing,1992,90.0,41
17805,Rowing,1992,91.0,12
17806,Rowing,1992,92.0,18
17807,Rowing,1992,93.0,24
17808,Rowing,1992,94.0,15
17809,Rowing,1992,95.0,18
17810,Rowing,1992,96.0,15
17811,Rowing,1992,97.0,11
17812,Rowing,1992,98.0,11
17813,Rowing,1992,99.0,2
17814,Rowing,1992,100.0,8
17815,Rowing,1992,101.0,2
17816,Rowing,1992,102.0,2
17817,Rowing,1992,103.0,3
17818,Rowing,1992,104.0,4
17819,Rowing,1992,105.0,3
17820,Rowing,1992,106.0,1
17821,Rowing,1992,107.0,1
17822,Rowing,1992,108.0,1
17823,Rowing,1996,45.0,1
17824,Rowing,1996,46.0,1
17825,Rowing,1996,47.0,1
17826,Rowing,1996,49.0,1
17827,Rowing,1996,50.0,2
17828,Rowing,1996,51.0,1
17829,Rowing,1996,52.0,1
17830,Rowing,1996,53.0,1
17831,Rowing,1996,54.0,1
17832,Rowing,1996,55.0,6
17833,Rowing,1996,56.0,1
17834,Rowing,1996,57.0,8
17835,Rowing,1996,58.0,3
17836,Rowing,1996,59.0,11
17837,Rowing,1996,60.0,4
17838,Rowing,1996,62.0,1
17839,Rowing,1996,63.0,3
17840,Rowing,1996,64.0,2
17841,Rowing,1996,65.0,4
17842,Rowing,1996,66.0,2
17843,Rowing,1996,67.0,1
17844,Rowing,1996,68.0,9
17845,Rowing,1996,69.0,5
17846,Rowing,1996,70.0,34
17847,Rowing,1996,71.0,19
17848,Rowing,1996,72.0,41
17849,Rowing,1996,73.0,20
17850,Rowing,1996,74.0,17
17851,Rowing,1996,75.0,23
17852,Rowing,1996,76.0,9
17853,Rowing,1996,77.0,11
17854,Rowing,1996,78.0,11
17855,Rowing,1996,79.0,6
17856,Rowing,1996,80.0,13
17857,Rowing,1996,81.0,2
17858,Rowing,1996,82.0,10
17859,Rowing,1996,83.0,3
17860,Rowing,1996,84.0,6
17861,Rowing,1996,85.0,13
17862,Rowing,1996,86.0,5
17863,Rowing,1996,87.0,13
17864,Rowing,1996,88.0,14
17865,Rowing,1996,88.5,1
17866,Rowing,1996,89.0,9
17867,Rowing,1996,90.0,22
17868,Rowing,1996,91.0,11
17869,Rowing,1996,92.0,16
17870,Rowing,1996,93.0,16
17871,Rowing,1996,94.0,21
17872,Rowing,1996,95.0,20
17873,Rowing,1996,96.0,14
17874,Rowing,1996,97.0,7
17875,Rowing,1996,98.0,11
17876,Rowing,1996,99.0,3
17877,Rowing,1996,100.0,15
17878,Rowing,1996,101.0,3
17879,Rowing,1996,102.0,3
17880,Rowing,1996,103.0,3
17881,Rowing,1996,104.0,1
17882,Rowing,1996,105.0,6
17883,Rowing,1996,106.0,1
17884,Rowing,1996,108.0,1
17885,Rowing,2000,47.0,1
17886,Rowing,2000,48.0,1
17887,Rowing,2000,50.0,5
17888,Rowing,2000,54.0,2
17889,Rowing,2000,55.0,8
17890,Rowing,2000,57.0,10
17891,Rowing,2000,58.0,4
17892,Rowing,2000,59.0,17
17893,Rowing,2000,60.0,2
17894,Rowing,2000,62.0,1
17895,Rowing,2000,63.0,2
17896,Rowing,2000,64.0,1
17897,Rowing,2000,65.0,2
17898,Rowing,2000,66.0,2
17899,Rowing,2000,67.0,2
17900,Rowing,2000,68.0,7
17901,Rowing,2000,69.0,5
17902,Rowing,2000,70.0,41
17903,Rowing,2000,71.0,16
17904,Rowing,2000,72.0,46
17905,Rowing,2000,73.0,21
17906,Rowing,2000,74.0,11
17907,Rowing,2000,75.0,24
17908,Rowing,2000,76.0,10
17909,Rowing,2000,77.0,14
17910,Rowing,2000,78.0,12
17911,Rowing,2000,79.0,6
17912,Rowing,2000,80.0,17
17913,Rowing,2000,81.0,6
17914,Rowing,2000,82.0,9
17915,Rowing,2000,83.0,4
17916,Rowing,2000,84.0,9
17917,Rowing,2000,85.0,22
17918,Rowing,2000,86.0,10
17919,Rowing,2000,87.0,9
17920,Rowing,2000,88.0,12
17921,Rowing,2000,89.0,10
17922,Rowing,2000,90.0,24
17923,Rowing,2000,91.0,12
17924,Rowing,2000,92.0,14
17925,Rowing,2000,93.0,17
17926,Rowing,2000,94.0,20
17927,Rowing,2000,95.0,18
17928,Rowing,2000,96.0,14
17929,Rowing,2000,97.0,11
17930,Rowing,2000,98.0,10
17931,Rowing,2000,99.0,7
17932,Rowing,2000,100.0,14
17933,Rowing,2000,101.0,5
17934,Rowing,2000,102.0,5
17935,Rowing,2000,103.0,4
17936,Rowing,2000,105.0,3
17937,Rowing,2000,106.0,1
17938,Rowing,2000,108.0,1
17939,Rowing,2004,42.0,1
17940,Rowing,2004,47.0,1
17941,Rowing,2004,48.0,2
17942,Rowing,2004,50.0,3
17943,Rowing,2004,54.0,2
17944,Rowing,2004,55.0,9
17945,Rowing,2004,56.0,4
17946,Rowing,2004,57.0,10
17947,Rowing,2004,58.0,5
17948,Rowing,2004,59.0,11
17949,Rowing,2004,60.0,3
17950,Rowing,2004,61.0,3
17951,Rowing,2004,64.0,3
17952,Rowing,2004,65.0,2
17953,Rowing,2004,66.0,3
17954,Rowing,2004,67.0,2
17955,Rowing,2004,68.0,7
17956,Rowing,2004,69.0,12
17957,Rowing,2004,70.0,40
17958,Rowing,2004,71.0,16
17959,Rowing,2004,72.0,34
17960,Rowing,2004,73.0,18
17961,Rowing,2004,74.0,16
17962,Rowing,2004,75.0,30
17963,Rowing,2004,76.0,13
17964,Rowing,2004,77.0,14
17965,Rowing,2004,78.0,10
17966,Rowing,2004,79.0,3
17967,Rowing,2004,80.0,10
17968,Rowing,2004,81.0,5
17969,Rowing,2004,82.0,8
17970,Rowing,2004,83.0,10
17971,Rowing,2004,84.0,8
17972,Rowing,2004,85.0,18
17973,Rowing,2004,86.0,10
17974,Rowing,2004,87.0,9
17975,Rowing,2004,88.0,5
17976,Rowing,2004,89.0,11
17977,Rowing,2004,90.0,29
17978,Rowing,2004,91.0,13
17979,Rowing,2004,92.0,15
17980,Rowing,2004,93.0,17
17981,Rowing,2004,94.0,17
17982,Rowing,2004,95.0,17
17983,Rowing,2004,96.0,8
17984,Rowing,2004,97.0,16
17985,Rowing,2004,98.0,9
17986,Rowing,2004,99.0,6
17987,Rowing,2004,100.0,16
17988,Rowing,2004,101.0,5
17989,Rowing,2004,102.0,7
17990,Rowing,2004,103.0,3
17991,Rowing,2004,104.0,2
17992,Rowing,2004,105.0,6
17993,Rowing,2004,108.0,1
17994,Rowing,2004,114.0,1
17995,Rowing,2008,48.0,2
17996,Rowing,2008,50.0,4
17997,Rowing,2008,55.0,11
17998,Rowing,2008,56.0,2
17999,Rowing,2008,57.0,7
18000,Rowing,2008,58.0,5
18001,Rowing,2008,59.0,11
18002,Rowing,2008,60.0,5
18003,Rowing,2008,61.0,3
18004,Rowing,2008,62.0,1
18005,Rowing,2008,63.0,1
18006,Rowing,2008,64.0,2
18007,Rowing,2008,65.0,2
18008,Rowing,2008,66.0,1
18009,Rowing,2008,67.0,2
18010,Rowing,2008,68.0,8
18011,Rowing,2008,69.0,10
18012,Rowing,2008,70.0,48
18013,Rowing,2008,71.0,13
18014,Rowing,2008,72.0,33
18015,Rowing,2008,73.0,29
18016,Rowing,2008,74.0,17
18017,Rowing,2008,75.0,32
18018,Rowing,2008,76.0,9
18019,Rowing,2008,77.0,11
18020,Rowing,2008,78.0,9
18021,Rowing,2008,79.0,8
18022,Rowing,2008,80.0,12
18023,Rowing,2008,81.0,2
18024,Rowing,2008,82.0,7
18025,Rowing,2008,83.0,2
18026,Rowing,2008,84.0,9
18027,Rowing,2008,85.0,13
18028,Rowing,2008,86.0,8
18029,Rowing,2008,87.0,9
18030,Rowing,2008,88.0,7
18031,Rowing,2008,89.0,12
18032,Rowing,2008,90.0,25
18033,Rowing,2008,91.0,13
18034,Rowing,2008,92.0,16
18035,Rowing,2008,93.0,24
18036,Rowing,2008,94.0,17
18037,Rowing,2008,95.0,16
18038,Rowing,2008,96.0,12
18039,Rowing,2008,97.0,11
18040,Rowing,2008,98.0,10
18041,Rowing,2008,99.0,5
18042,Rowing,2008,100.0,17
18043,Rowing,2008,101.0,3
18044,Rowing,2008,102.0,7
18045,Rowing,2008,103.0,4
18046,Rowing,2008,104.0,4
18047,Rowing,2008,105.0,5
18048,Rowing,2008,108.0,1
18049,Rowing,2008,114.0,1
18050,Rowing,2012,48.0,3
18051,Rowing,2012,50.0,4
18052,Rowing,2012,53.0,1
18053,Rowing,2012,54.0,1
18054,Rowing,2012,55.0,7
18055,Rowing,2012,56.0,3
18056,Rowing,2012,57.0,12
18057,Rowing,2012,58.0,3
18058,Rowing,2012,59.0,9
18059,Rowing,2012,60.0,8
18060,Rowing,2012,61.0,2
18061,Rowing,2012,62.0,1
18062,Rowing,2012,63.0,1
18063,Rowing,2012,66.0,1
18064,Rowing,2012,67.0,4
18065,Rowing,2012,68.0,7
18066,Rowing,2012,69.0,14
18067,Rowing,2012,70.0,38
18068,Rowing,2012,71.0,16
18069,Rowing,2012,72.0,47
18070,Rowing,2012,73.0,24
18071,Rowing,2012,74.0,16
18072,Rowing,2012,75.0,32
18073,Rowing,2012,76.0,11
18074,Rowing,2012,77.0,6
18075,Rowing,2012,78.0,7
18076,Rowing,2012,79.0,7
18077,Rowing,2012,80.0,10
18078,Rowing,2012,81.0,3
18079,Rowing,2012,82.0,4
18080,Rowing,2012,83.0,2
18081,Rowing,2012,84.0,4
18082,Rowing,2012,85.0,12
18083,Rowing,2012,86.0,6
18084,Rowing,2012,87.0,9
18085,Rowing,2012,88.0,8
18086,Rowing,2012,89.0,10
18087,Rowing,2012,90.0,24
18088,Rowing,2012,91.0,11
18089,Rowing,2012,92.0,12
18090,Rowing,2012,93.0,23
18091,Rowing,2012,94.0,18
18092,Rowing,2012,95.0,18
18093,Rowing,2012,96.0,11
18094,Rowing,2012,97.0,8
18095,Rowing,2012,98.0,15
18096,Rowing,2012,99.0,2
18097,Rowing,2012,100.0,23
18098,Rowing,2012,101.0,3
18099,Rowing,2012,102.0,7
18100,Rowing,2012,103.0,6
18101,Rowing,2012,104.0,4
18102,Rowing,2012,105.0,3
18103,Rowing,2012,106.0,2
18104,Rowing,2012,108.0,2
18105,Rowing,2012,110.0,2
18106,Rowing,2016,49.0,1
18107,Rowing,2016,50.0,4
18108,Rowing,2016,53.0,1
18109,Rowing,2016,54.0,1
18110,Rowing,2016,55.0,8
18111,Rowing,2016,57.0,19
18112,Rowing,2016,58.0,6
18113,Rowing,2016,59.0,7
18114,Rowing,2016,60.0,11
18115,Rowing,2016,61.0,1
18116,Rowing,2016,62.0,3
18117,Rowing,2016,63.0,1
18118,Rowing,2016,64.0,1
18119,Rowing,2016,65.0,3
18120,Rowing,2016,66.0,4
18121,Rowing,2016,67.0,4
18122,Rowing,2016,68.0,10
18123,Rowing,2016,69.0,7
18124,Rowing,2016,70.0,46
18125,Rowing,2016,71.0,19
18126,Rowing,2016,72.0,38
18127,Rowing,2016,73.0,31
18128,Rowing,2016,74.0,15
18129,Rowing,2016,75.0,26
18130,Rowing,2016,76.0,19
18131,Rowing,2016,77.0,9
18132,Rowing,2016,78.0,4
18133,Rowing,2016,79.0,2
18134,Rowing,2016,80.0,10
18135,Rowing,2016,81.0,3
18136,Rowing,2016,82.0,3
18137,Rowing,2016,83.0,2
18138,Rowing,2016,84.0,7
18139,Rowing,2016,85.0,8
18140,Rowing,2016,86.0,12
18141,Rowing,2016,87.0,7
18142,Rowing,2016,88.0,8
18143,Rowing,2016,89.0,6
18144,Rowing,2016,90.0,19
18145,Rowing,2016,91.0,12
18146,Rowing,2016,92.0,15
18147,Rowing,2016,93.0,17
18148,Rowing,2016,94.0,14
18149,Rowing,2016,95.0,22
18150,Rowing,2016,96.0,13
18151,Rowing,2016,97.0,9
18152,Rowing,2016,98.0,15
18153,Rowing,2016,99.0,1
18154,Rowing,2016,100.0,17
18155,Rowing,2016,101.0,4
18156,Rowing,2016,102.0,6
18157,Rowing,2016,103.0,3
18158,Rowing,2016,104.0,4
18159,Rowing,2016,105.0,4
18160,Rowing,2016,106.0,1
18161,Rowing,2016,107.0,1
18162,Rowing,2016,108.0,2
18163,Rowing,2016,110.0,2
18164,Rugby,1900,70.0,1
18165,Rugby,1900,71.0,1
18166,Rugby,1900,74.0,1
18167,Rugby,1920,68.0,2
18168,Rugby,1920,70.0,1
18169,Rugby,1920,72.0,1
18170,Rugby,1920,75.0,1
18171,Rugby,1920,76.0,1
18172,Rugby,1920,77.0,1
18173,Rugby,1920,78.0,1
18174,Rugby,1920,85.0,1
18175,Rugby,1924,68.0,1
18176,Rugby,1924,69.0,2
18177,Rugby,1924,72.0,2
18178,Rugby,1924,73.0,1
18179,Rugby,1924,76.0,1
18180,Rugby,1924,77.0,2
18181,Rugby,1924,78.0,2
18182,Rugby,1924,83.0,1
18183,Rugby,1924,86.0,1
18184,Rugby,1924,87.0,1
18185,Rugby,1924,88.0,1
18186,Rugby,1924,92.0,1
18187,Rugby,1924,98.0,1
18188,Rugby,1924,99.0,1
18189,Rugby Sevens,2016,53.0,1
18190,Rugby Sevens,2016,54.0,3
18191,Rugby Sevens,2016,55.0,3
18192,Rugby Sevens,2016,56.0,2
18193,Rugby Sevens,2016,57.0,3
18194,Rugby Sevens,2016,58.0,10
18195,Rugby Sevens,2016,59.0,2
18196,Rugby Sevens,2016,60.0,6
18197,Rugby Sevens,2016,61.0,4
18198,Rugby Sevens,2016,62.0,3
18199,Rugby Sevens,2016,63.0,10
18200,Rugby Sevens,2016,64.0,11
18201,Rugby Sevens,2016,65.0,10
18202,Rugby Sevens,2016,66.0,7
18203,Rugby Sevens,2016,67.0,4
18204,Rugby Sevens,2016,68.0,11
18205,Rugby Sevens,2016,69.0,7
18206,Rugby Sevens,2016,70.0,14
18207,Rugby Sevens,2016,71.0,4
18208,Rugby Sevens,2016,72.0,5
18209,Rugby Sevens,2016,73.0,12
18210,Rugby Sevens,2016,74.0,4
18211,Rugby Sevens,2016,75.0,11
18212,Rugby Sevens,2016,76.0,3
18213,Rugby Sevens,2016,77.0,1
18214,Rugby Sevens,2016,78.0,3
18215,Rugby Sevens,2016,79.0,3
18216,Rugby Sevens,2016,80.0,7
18217,Rugby Sevens,2016,81.0,3
18218,Rugby Sevens,2016,82.0,7
18219,Rugby Sevens,2016,83.0,8
18220,Rugby Sevens,2016,84.0,1
18221,Rugby Sevens,2016,85.0,9
18222,Rugby Sevens,2016,86.0,6
18223,Rugby Sevens,2016,87.0,7
18224,Rugby Sevens,2016,88.0,4
18225,Rugby Sevens,2016,89.0,5
18226,Rugby Sevens,2016,90.0,10
18227,Rugby Sevens,2016,91.0,3
18228,Rugby Sevens,2016,92.0,6
18229,Rugby Sevens,2016,93.0,8
18230,Rugby Sevens,2016,94.0,2
18231,Rugby Sevens,2016,95.0,9
18232,Rugby Sevens,2016,96.0,4
18233,Rugby Sevens,2016,97.0,2
18234,Rugby Sevens,2016,98.0,7
18235,Rugby Sevens,2016,99.0,2
18236,Rugby Sevens,2016,100.0,7
18237,Rugby Sevens,2016,101.0,2
18238,Rugby Sevens,2016,102.0,2
18239,Rugby Sevens,2016,103.0,3
18240,Rugby Sevens,2016,104.0,3
18241,Rugby Sevens,2016,105.0,7
18242,Rugby Sevens,2016,106.0,3
18243,Rugby Sevens,2016,107.0,2
18244,Rugby Sevens,2016,108.0,1
18245,Rugby Sevens,2016,109.0,1
18246,Rugby Sevens,2016,113.0,1
18247,Sailing,1912,82.0,1
18248,Sailing,1920,67.0,1
18249,Sailing,1920,81.0,1
18250,Sailing,1928,90.0,1
18251,Sailing,1932,56.0,1
18252,Sailing,1932,59.0,2
18253,Sailing,1932,80.0,1
18254,Sailing,1936,56.0,1
18255,Sailing,1936,57.0,1
18256,Sailing,1936,62.0,1
18257,Sailing,1936,65.0,1
18258,Sailing,1936,70.0,1
18259,Sailing,1936,73.0,1
18260,Sailing,1936,75.0,1
18261,Sailing,1936,78.0,1
18262,Sailing,1936,80.0,2
18263,Sailing,1936,83.0,1
18264,Sailing,1948,54.0,1
18265,Sailing,1948,56.0,1
18266,Sailing,1948,65.0,1
18267,Sailing,1948,67.0,1
18268,Sailing,1948,68.0,1
18269,Sailing,1948,70.0,2
18270,Sailing,1948,71.0,1
18271,Sailing,1948,72.0,1
18272,Sailing,1948,75.0,1
18273,Sailing,1948,76.0,1
18274,Sailing,1948,77.0,1
18275,Sailing,1948,78.0,3
18276,Sailing,1948,79.0,1
18277,Sailing,1948,80.0,4
18278,Sailing,1948,82.0,2
18279,Sailing,1948,84.0,1
18280,Sailing,1948,85.0,3
18281,Sailing,1948,86.0,2
18282,Sailing,1948,89.0,1
18283,Sailing,1948,90.0,1
18284,Sailing,1948,92.0,1
18285,Sailing,1948,95.0,1
18286,Sailing,1948,98.0,2
18287,Sailing,1952,56.0,1
18288,Sailing,1952,64.0,1
18289,Sailing,1952,65.0,1
18290,Sailing,1952,67.0,1
18291,Sailing,1952,68.0,3
18292,Sailing,1952,70.0,7
18293,Sailing,1952,72.0,1
18294,Sailing,1952,73.0,1
18295,Sailing,1952,74.0,1
18296,Sailing,1952,75.0,3
18297,Sailing,1952,77.0,1
18298,Sailing,1952,78.0,3
18299,Sailing,1952,79.0,1
18300,Sailing,1952,80.0,3
18301,Sailing,1952,82.0,3
18302,Sailing,1952,84.0,2
18303,Sailing,1952,85.0,1
18304,Sailing,1952,86.0,2
18305,Sailing,1952,87.0,1
18306,Sailing,1952,88.0,1
18307,Sailing,1952,89.0,1
18308,Sailing,1952,90.0,1
18309,Sailing,1952,92.0,2
18310,Sailing,1952,95.0,2
18311,Sailing,1952,98.0,3
18312,Sailing,1956,60.0,1
18313,Sailing,1956,62.0,1
18314,Sailing,1956,63.0,1
18315,Sailing,1956,65.0,2
18316,Sailing,1956,67.0,1
18317,Sailing,1956,68.0,1
18318,Sailing,1956,70.0,4
18319,Sailing,1956,72.0,3
18320,Sailing,1956,73.0,4
18321,Sailing,1956,74.0,3
18322,Sailing,1956,75.0,1
18323,Sailing,1956,76.0,1
18324,Sailing,1956,77.0,2
18325,Sailing,1956,78.0,3
18326,Sailing,1956,79.0,2
18327,Sailing,1956,80.0,1
18328,Sailing,1956,81.0,1
18329,Sailing,1956,82.0,2
18330,Sailing,1956,83.0,3
18331,Sailing,1956,84.0,4
18332,Sailing,1956,85.0,2
18333,Sailing,1956,86.0,1
18334,Sailing,1956,87.0,1
18335,Sailing,1956,89.0,1
18336,Sailing,1956,90.0,2
18337,Sailing,1956,91.0,2
18338,Sailing,1956,92.0,3
18339,Sailing,1956,95.0,5
18340,Sailing,1956,102.0,1
18341,Sailing,1956,118.0,1
18342,Sailing,1960,51.0,1
18343,Sailing,1960,52.0,1
18344,Sailing,1960,56.0,2
18345,Sailing,1960,60.0,4
18346,Sailing,1960,61.0,2
18347,Sailing,1960,62.0,4
18348,Sailing,1960,63.0,6
18349,Sailing,1960,64.0,5
18350,Sailing,1960,65.0,13
18351,Sailing,1960,66.0,4
18352,Sailing,1960,67.0,5
18353,Sailing,1960,68.0,10
18354,Sailing,1960,69.0,3
18355,Sailing,1960,70.0,22
18356,Sailing,1960,71.0,5
18357,Sailing,1960,72.0,11
18358,Sailing,1960,73.0,9
18359,Sailing,1960,74.0,16
18360,Sailing,1960,75.0,22
18361,Sailing,1960,76.0,7
18362,Sailing,1960,77.0,6
18363,Sailing,1960,78.0,14
18364,Sailing,1960,79.0,8
18365,Sailing,1960,80.0,15
18366,Sailing,1960,81.0,2
18367,Sailing,1960,82.0,11
18368,Sailing,1960,83.0,10
18369,Sailing,1960,84.0,6
18370,Sailing,1960,85.0,11
18371,Sailing,1960,86.0,5
18372,Sailing,1960,87.0,6
18373,Sailing,1960,88.0,3
18374,Sailing,1960,89.0,3
18375,Sailing,1960,90.0,9
18376,Sailing,1960,91.0,1
18377,Sailing,1960,92.0,4
18378,Sailing,1960,93.0,2
18379,Sailing,1960,94.0,2
18380,Sailing,1960,95.0,5
18381,Sailing,1960,96.0,1
18382,Sailing,1960,98.0,1
18383,Sailing,1960,105.0,1
18384,Sailing,1964,50.0,1
18385,Sailing,1964,51.0,1
18386,Sailing,1964,52.0,1
18387,Sailing,1964,54.0,1
