,Sport,Year,Age,count
9705,Hockey,2004,36.0,1
9706,Hockey,2008,17.0,1
9707,Hockey,2008,18.0,5
9708,Hockey,2008,19.0,9
9709,Hockey,2008,20.0,11
9710,Hockey,2008,21.0,14
9711,Hockey,2008,22.0,25
9712,Hockey,2008,23.0,37
9713,Hockey,2008,24.0,41
9714,Hockey,2008,25.0,38
9715,Hockey,2008,26.0,26
9716,Hockey,2008,27.0,41
9717,Hockey,2008,28.0,38
9718,Hockey,2008,29.0,24
9719,Hockey,2008,30.0,24
9720,Hockey,2008,31.0,18
9721,Hockey,2008,32.0,17
9722,Hockey,2008,33.0,9
9723,Hockey,2008,34.0,4
9724,Hockey,2008,35.0,4
9725,Hockey,2008,37.0,1
9726,Hockey,2012,17.0,3
9727,Hockey,2012,18.0,3
9728,Hockey,2012,19.0,5
9729,Hockey,2012,20.0,16
9730,Hockey,2012,21.0,13
9731,Hockey,2012,22.0,33
9732,Hockey,2012,23.0,35
9733,Hockey,2012,24.0,38
9734,Hockey,2012,25.0,39
9735,Hockey,2012,26.0,40
9736,Hockey,2012,27.0,35
9737,Hockey,2012,28.0,28
9738,Hockey,2012,29.0,26
9739,Hockey,2012,30.0,13
9740,Hockey,2012,31.0,28
9741,Hockey,2012,32.0,10
9742,Hockey,2012,33.0,9
9743,Hockey,2012,34.0,6
9744,Hockey,2012,35.0,2
9745,Hockey,2012,36.0,2
9746,Hockey,2012,37.0,2
9747,Hockey,2012,41.0,1
9748,Hockey,2016,17.0,1
9749,Hockey,2016,18.0,2
9750,Hockey,2016,19.0,8
9751,Hockey,2016,20.0,10
9752,Hockey,2016,21.0,23
9753,Hockey,2016,22.0,25
9754,Hockey,2016,23.0,27
9755,Hockey,2016,24.0,39
9756,Hockey,2016,25.0,29
9757,Hockey,2016,26.0,43
9758,Hockey,2016,27.0,35
9759,Hockey,2016,28.0,36
9760,Hockey,2016,29.0,32
9761,Hockey,2016,30.0,28
9762,Hockey,2016,31.0,21
9763,Hockey,2016,32.0,14
9764,Hockey,2016,33.0,6
9765,Hockey,2016,34.0,6
9766,Hockey,2016,35.0,2
9767,Hockey,2016,36.0,1
9768,Hockey,2016,37.0,2
9769,Ice Hockey,1920,18.0,2
9770,Ice Hockey,1920,20.0,1
9771,Ice Hockey,1920,21.0,4
9772,Ice Hockey,1920,22.0,5
9773,Ice Hockey,1920,23.0,3
9774,Ice Hockey,1920,24.0,8
9775,Ice Hockey,1920,25.0,5
9776,Ice Hockey,1920,26.0,3
9777,Ice Hockey,1920,27.0,1
9778,Ice Hockey,1920,28.0,5
9779,Ice Hockey,1920,29.0,4
9780,Ice Hockey,1920,30.0,2
9781,Ice Hockey,1920,31.0,3
9782,Ice Hockey,1920,32.0,2
9783,Ice Hockey,1920,34.0,2
9784,Ice Hockey,1920,35.0,1
9785,Ice Hockey,1920,36.0,1
9786,Ice Hockey,1920,38.0,1
9787,Ice Hockey,1920,46.0,1
9788,Ice Hockey,1924,18.0,2
9789,Ice Hockey,1924,19.0,3
9790,Ice Hockey,1924,20.0,2
9791,Ice Hockey,1924,21.0,3
9792,Ice Hockey,1924,22.0,5
9793,Ice Hockey,1924,23.0,6
9794,Ice Hockey,1924,24.0,5
9795,Ice Hockey,1924,25.0,6
9796,Ice Hockey,1924,26.0,3
9797,Ice Hockey,1924,27.0,6
9798,Ice Hockey,1924,28.0,9
9799,Ice Hockey,1924,29.0,3
9800,Ice Hockey,1924,30.0,3
9801,Ice Hockey,1924,31.0,2
9802,Ice Hockey,1924,32.0,6
9803,Ice Hockey,1924,33.0,2
9804,Ice Hockey,1924,34.0,2
9805,Ice Hockey,1924,35.0,2
9806,Ice Hockey,1924,36.0,1
9807,Ice Hockey,1924,37.0,3
9808,Ice Hockey,1924,38.0,2
9809,Ice Hockey,1924,39.0,1
9810,Ice Hockey,1924,40.0,1
9811,Ice Hockey,1928,16.0,1
9812,Ice Hockey,1928,17.0,1
9813,Ice Hockey,1928,18.0,5
9814,Ice Hockey,1928,19.0,4
9815,Ice Hockey,1928,20.0,7
9816,Ice Hockey,1928,21.0,7
9817,Ice Hockey,1928,22.0,7
9818,Ice Hockey,1928,23.0,9
9819,Ice Hockey,1928,24.0,6
9820,Ice Hockey,1928,25.0,6
9821,Ice Hockey,1928,26.0,9
9822,Ice Hockey,1928,27.0,7
9823,Ice Hockey,1928,28.0,6
9824,Ice Hockey,1928,29.0,7
9825,Ice Hockey,1928,30.0,3
9826,Ice Hockey,1928,31.0,3
9827,Ice Hockey,1928,32.0,2
9828,Ice Hockey,1928,33.0,3
9829,Ice Hockey,1928,34.0,2
9830,Ice Hockey,1928,35.0,2
9831,Ice Hockey,1928,36.0,4
9832,Ice Hockey,1928,37.0,1
9833,Ice Hockey,1928,38.0,1
9834,Ice Hockey,1928,40.0,1
9835,Ice Hockey,1928,46.0,1
9836,Ice Hockey,1928,48.0,1
9837,Ice Hockey,1932,19.0,2
9838,Ice Hockey,1932,20.0,3
9839,Ice Hockey,1932,21.0,4
9840,Ice Hockey,1932,22.0,4
9841,Ice Hockey,1932,23.0,11
9842,Ice Hockey,1932,24.0,3
9843,Ice Hockey,1932,25.0,7
9844,Ice Hockey,1932,26.0,5
9845,Ice Hockey,1932,27.0,2
9846,Ice Hockey,1932,28.0,1
9847,Ice Hockey,1932,29.0,2
9848,Ice Hockey,1932,30.0,1
9849,Ice Hockey,1932,32.0,2
9850,Ice Hockey,1932,37.0,1
9851,Ice Hockey,1936,17.0,1
9852,Ice Hockey,1936,18.0,4
9853,Ice Hockey,1936,19.0,6
9854,Ice Hockey,1936,20.0,10
9855,Ice Hockey,1936,21.0,16
9856,Ice Hockey,1936,22.0,20
9857,Ice Hockey,1936,23.0,19
9858,Ice Hockey,1936,24.0,19
9859,Ice Hockey,1936,25.0,19
9860,Ice Hockey,1936,26.0,15
9861,Ice Hockey,1936,27.0,12
9862,Ice Hockey,1936,28.0,6
9863,Ice Hockey,1936,29.0,5
9864,Ice Hockey,1936,30.0,7
9865,Ice Hockey,1936,32.0,5
9866,Ice Hockey,1936,33.0,1
9867,Ice Hockey,1936,34.0,3
9868,Ice Hockey,1936,35.0,2
9869,Ice Hockey,1936,36.0,1
9870,Ice Hockey,1936,38.0,1
9871,Ice Hockey,1936,41.0,1
9872,Ice Hockey,1948,17.0,1
9873,Ice Hockey,1948,19.0,5
9874,Ice Hockey,1948,20.0,4
9875,Ice Hockey,1948,21.0,10
9876,Ice Hockey,1948,22.0,11
9877,Ice Hockey,1948,23.0,9
9878,Ice Hockey,1948,24.0,11
9879,Ice Hockey,1948,25.0,6
9880,Ice Hockey,1948,26.0,16
9881,Ice Hockey,1948,27.0,15
9882,Ice Hockey,1948,28.0,4
9883,Ice Hockey,1948,29.0,11
9884,Ice Hockey,1948,30.0,5
9885,Ice Hockey,1948,31.0,5
9886,Ice Hockey,1948,32.0,4
9887,Ice Hockey,1948,33.0,4
9888,Ice Hockey,1948,34.0,10
9889,Ice Hockey,1948,35.0,4
9890,Ice Hockey,1948,36.0,2
9891,Ice Hockey,1948,37.0,1
9892,Ice Hockey,1948,38.0,1
9893,Ice Hockey,1952,18.0,4
9894,Ice Hockey,1952,19.0,7
9895,Ice Hockey,1952,20.0,9
9896,Ice Hockey,1952,21.0,9
9897,Ice Hockey,1952,22.0,11
9898,Ice Hockey,1952,23.0,19
9899,Ice Hockey,1952,24.0,18
9900,Ice Hockey,1952,25.0,13
9901,Ice Hockey,1952,26.0,14
9902,Ice Hockey,1952,27.0,12
9903,Ice Hockey,1952,28.0,4
9904,Ice Hockey,1952,29.0,6
9905,Ice Hockey,1952,30.0,2
9906,Ice Hockey,1952,31.0,6
9907,Ice Hockey,1952,32.0,1
9908,Ice Hockey,1952,33.0,2
9909,Ice Hockey,1952,34.0,2
9910,Ice Hockey,1952,35.0,4
9911,Ice Hockey,1952,36.0,1
9912,Ice Hockey,1952,37.0,2
9913,Ice Hockey,1952,42.0,1
9914,Ice Hockey,1956,17.0,1
9915,Ice Hockey,1956,19.0,7
9916,Ice Hockey,1956,20.0,8
9917,Ice Hockey,1956,21.0,14
9918,Ice Hockey,1956,22.0,16
9919,Ice Hockey,1956,23.0,26
9920,Ice Hockey,1956,24.0,21
9921,Ice Hockey,1956,25.0,12
9922,Ice Hockey,1956,26.0,11
9923,Ice Hockey,1956,27.0,8
9924,Ice Hockey,1956,28.0,11
9925,Ice Hockey,1956,29.0,5
9926,Ice Hockey,1956,30.0,7
9927,Ice Hockey,1956,31.0,6
9928,Ice Hockey,1956,32.0,5
9929,Ice Hockey,1956,33.0,5
9930,Ice Hockey,1956,34.0,2
9931,Ice Hockey,1956,35.0,3
9932,Ice Hockey,1956,41.0,1
9933,Ice Hockey,1960,19.0,5
9934,Ice Hockey,1960,20.0,10
9935,Ice Hockey,1960,21.0,11
9936,Ice Hockey,1960,22.0,15
9937,Ice Hockey,1960,23.0,13
9938,Ice Hockey,1960,24.0,14
9939,Ice Hockey,1960,25.0,15
9940,Ice Hockey,1960,26.0,14
9941,Ice Hockey,1960,27.0,15
9942,Ice Hockey,1960,28.0,14
9943,Ice Hockey,1960,29.0,4
9944,Ice Hockey,1960,30.0,9
9945,Ice Hockey,1960,31.0,4
9946,Ice Hockey,1960,32.0,3
9947,Ice Hockey,1960,33.0,5
9948,Ice Hockey,1960,35.0,1
9949,Ice Hockey,1964,17.0,1
9950,Ice Hockey,1964,18.0,7
9951,Ice Hockey,1964,19.0,8
9952,Ice Hockey,1964,20.0,16
9953,Ice Hockey,1964,21.0,18
9954,Ice Hockey,1964,22.0,30
9955,Ice Hockey,1964,23.0,30
9956,Ice Hockey,1964,24.0,29
9957,Ice Hockey,1964,25.0,31
9958,Ice Hockey,1964,26.0,25
9959,Ice Hockey,1964,27.0,17
9960,Ice Hockey,1964,28.0,19
9961,Ice Hockey,1964,29.0,11
9962,Ice Hockey,1964,30.0,10
9963,Ice Hockey,1964,31.0,8
9964,Ice Hockey,1964,32.0,7
9965,Ice Hockey,1964,33.0,2
9966,Ice Hockey,1968,17.0,1
9967,Ice Hockey,1968,18.0,3
9968,Ice Hockey,1968,19.0,10
9969,Ice Hockey,1968,20.0,15
9970,Ice Hockey,1968,21.0,17
9971,Ice Hockey,1968,22.0,21
9972,Ice Hockey,1968,23.0,50
9973,Ice Hockey,1968,24.0,26
9974,Ice Hockey,1968,25.0,24
9975,Ice Hockey,1968,26.0,31
9976,Ice Hockey,1968,27.0,13
9977,Ice Hockey,1968,28.0,15
9978,Ice Hockey,1968,29.0,10
9979,Ice Hockey,1968,30.0,8
9980,Ice Hockey,1968,31.0,1
9981,Ice Hockey,1968,32.0,2
9982,Ice Hockey,1968,35.0,1
9983,Ice Hockey,1968,36.0,2
9984,Ice Hockey,1972,16.0,1
9985,Ice Hockey,1972,18.0,3
9986,Ice Hockey,1972,19.0,7
9987,Ice Hockey,1972,20.0,8
9988,Ice Hockey,1972,21.0,14
9989,Ice Hockey,1972,22.0,24
9990,Ice Hockey,1972,23.0,22
9991,Ice Hockey,1972,24.0,23
9992,Ice Hockey,1972,25.0,20
9993,Ice Hockey,1972,26.0,14
9994,Ice Hockey,1972,27.0,36
9995,Ice Hockey,1972,28.0,9
9996,Ice Hockey,1972,29.0,8
9997,Ice Hockey,1972,30.0,11
9998,Ice Hockey,1972,31.0,3
9999,Ice Hockey,1972,32.0,4
10000,Ice Hockey,1972,33.0,1
10001,Ice Hockey,1976,17.0,1
10002,Ice Hockey,1976,18.0,6
10003,Ice Hockey,1976,19.0,1
10004,Ice Hockey,1976,20.0,15
10005,Ice Hockey,1976,21.0,19
10006,Ice Hockey,1976,22.0,23
10007,Ice Hockey,1976,23.0,19
10008,Ice Hockey,1976,24.0,19
10009,Ice Hockey,1976,25.0,17
10010,Ice Hockey,1976,26.0,19
10011,Ice Hockey,1976,27.0,21
10012,Ice Hockey,1976,28.0,14
10013,Ice Hockey,1976,29.0,14
10014,Ice Hockey,1976,30.0,8
10015,Ice Hockey,1976,31.0,11
10016,Ice Hockey,1976,32.0,4
10017,Ice Hockey,1976,33.0,1
10018,Ice Hockey,1976,34.0,1
10019,Ice Hockey,1976,35.0,2
10020,Ice Hockey,1976,36.0,1
10021,Ice Hockey,1976,40.0,1
10022,Ice Hockey,1980,18.0,3
10023,Ice Hockey,1980,19.0,11
10024,Ice Hockey,1980,20.0,15
10025,Ice Hockey,1980,21.0,20
10026,Ice Hockey,1980,22.0,25
10027,Ice Hockey,1980,23.0,17
10028,Ice Hockey,1980,24.0,26
10029,Ice Hockey,1980,25.0,16
10030,Ice Hockey,1980,26.0,27
10031,Ice Hockey,1980,27.0,23
10032,Ice Hockey,1980,28.0,16
10033,Ice Hockey,1980,29.0,7
10034,Ice Hockey,1980,30.0,14
10035,Ice Hockey,1980,31.0,7
10036,Ice Hockey,1980,32.0,6
10037,Ice Hockey,1980,33.0,1
10038,Ice Hockey,1980,34.0,1
10039,Ice Hockey,1980,35.0,2
10040,Ice Hockey,1980,36.0,1
10041,Ice Hockey,1980,39.0,1
10042,Ice Hockey,1984,17.0,3
10043,Ice Hockey,1984,18.0,5
10044,Ice Hockey,1984,19.0,7
10045,Ice Hockey,1984,20.0,16
10046,Ice Hockey,1984,21.0,23
10047,Ice Hockey,1984,22.0,35
10048,Ice Hockey,1984,23.0,20
10049,Ice Hockey,1984,24.0,18
10050,Ice Hockey,1984,25.0,29
10051,Ice Hockey,1984,26.0,22
10052,Ice Hockey,1984,27.0,14
10053,Ice Hockey,1984,28.0,16
10054,Ice Hockey,1984,29.0,15
10055,Ice Hockey,1984,30.0,6
10056,Ice Hockey,1984,31.0,5
10057,Ice Hockey,1984,32.0,2
10058,Ice Hockey,1984,33.0,1
10059,Ice Hockey,1984,35.0,1
10060,Ice Hockey,1984,37.0,1
10061,Ice Hockey,1988,18.0,2
10062,Ice Hockey,1988,19.0,5
10063,Ice Hockey,1988,20.0,5
10064,Ice Hockey,1988,21.0,23
10065,Ice Hockey,1988,22.0,23
10066,Ice Hockey,1988,23.0,25
10067,Ice Hockey,1988,24.0,27
10068,Ice Hockey,1988,25.0,31
10069,Ice Hockey,1988,26.0,23
10070,Ice Hockey,1988,27.0,27
10071,Ice Hockey,1988,28.0,17
10072,Ice Hockey,1988,29.0,21
10073,Ice Hockey,1988,30.0,14
10074,Ice Hockey,1988,31.0,8
10075,Ice Hockey,1988,32.0,8
10076,Ice Hockey,1988,33.0,1
10077,Ice Hockey,1988,34.0,2
10078,Ice Hockey,1988,35.0,2
10079,Ice Hockey,1988,36.0,1
10080,Ice Hockey,1992,18.0,2
10081,Ice Hockey,1992,19.0,6
10082,Ice Hockey,1992,20.0,5
10083,Ice Hockey,1992,21.0,25
10084,Ice Hockey,1992,22.0,23
10085,Ice Hockey,1992,23.0,21
10086,Ice Hockey,1992,24.0,19
10087,Ice Hockey,1992,25.0,28
10088,Ice Hockey,1992,26.0,30
10089,Ice Hockey,1992,27.0,23
10090,Ice Hockey,1992,28.0,17
10091,Ice Hockey,1992,29.0,19
10092,Ice Hockey,1992,30.0,19
10093,Ice Hockey,1992,31.0,15
10094,Ice Hockey,1992,32.0,3
10095,Ice Hockey,1992,33.0,5
10096,Ice Hockey,1992,34.0,2
10097,Ice Hockey,1992,35.0,3
10098,Ice Hockey,1992,36.0,1
10099,Ice Hockey,1992,40.0,1
10100,Ice Hockey,1994,18.0,1
10101,Ice Hockey,1994,19.0,6
10102,Ice Hockey,1994,20.0,18
10103,Ice Hockey,1994,21.0,24
10104,Ice Hockey,1994,22.0,19
10105,Ice Hockey,1994,23.0,34
10106,Ice Hockey,1994,24.0,18
10107,Ice Hockey,1994,25.0,19
10108,Ice Hockey,1994,26.0,18
10109,Ice Hockey,1994,27.0,20
10110,Ice Hockey,1994,28.0,21
10111,Ice Hockey,1994,29.0,11
10112,Ice Hockey,1994,30.0,22
10113,Ice Hockey,1994,31.0,14
10114,Ice Hockey,1994,32.0,9
10115,Ice Hockey,1994,33.0,8
10116,Ice Hockey,1994,34.0,2
10117,Ice Hockey,1994,36.0,1
10118,Ice Hockey,1994,37.0,3
10119,Ice Hockey,1998,16.0,2
10120,Ice Hockey,1998,17.0,1
10121,Ice Hockey,1998,18.0,8
10122,Ice Hockey,1998,19.0,8
10123,Ice Hockey,1998,20.0,14
10124,Ice Hockey,1998,21.0,16
10125,Ice Hockey,1998,22.0,30
10126,Ice Hockey,1998,23.0,33
10127,Ice Hockey,1998,24.0,33
10128,Ice Hockey,1998,25.0,40
10129,Ice Hockey,1998,26.0,29
10130,Ice Hockey,1998,27.0,40
10131,Ice Hockey,1998,28.0,31
10132,Ice Hockey,1998,29.0,33
10133,Ice Hockey,1998,30.0,24
10134,Ice Hockey,1998,31.0,23
10135,Ice Hockey,1998,32.0,21
10136,Ice Hockey,1998,33.0,17
10137,Ice Hockey,1998,34.0,9
10138,Ice Hockey,1998,35.0,8
10139,Ice Hockey,1998,36.0,2
10140,Ice Hockey,1998,37.0,3
10141,Ice Hockey,1998,39.0,1
10142,Ice Hockey,2002,15.0,1
10143,Ice Hockey,2002,16.0,2
10144,Ice Hockey,2002,17.0,3
10145,Ice Hockey,2002,18.0,8
10146,Ice Hockey,2002,19.0,15
10147,Ice Hockey,2002,20.0,23
10148,Ice Hockey,2002,21.0,18
10149,Ice Hockey,2002,22.0,30
10150,Ice Hockey,2002,23.0,25
10151,Ice Hockey,2002,24.0,30
10152,Ice Hockey,2002,25.0,37
10153,Ice Hockey,2002,26.0,35
10154,Ice Hockey,2002,27.0,41
10155,Ice Hockey,2002,28.0,28
10156,Ice Hockey,2002,29.0,38
10157,Ice Hockey,2002,30.0,35
10158,Ice Hockey,2002,31.0,28
10159,Ice Hockey,2002,32.0,17
10160,Ice Hockey,2002,33.0,13
10161,Ice Hockey,2002,34.0,8
10162,Ice Hockey,2002,35.0,12
10163,Ice Hockey,2002,36.0,5
10164,Ice Hockey,2002,37.0,8
10165,Ice Hockey,2002,38.0,5
10166,Ice Hockey,2002,39.0,1
10167,Ice Hockey,2002,40.0,1
10168,Ice Hockey,2002,41.0,1
10169,Ice Hockey,2006,15.0,2
10170,Ice Hockey,2006,16.0,6
10171,Ice Hockey,2006,17.0,6
10172,Ice Hockey,2006,18.0,9
10173,Ice Hockey,2006,19.0,4
10174,Ice Hockey,2006,20.0,18
10175,Ice Hockey,2006,21.0,11
10176,Ice Hockey,2006,22.0,26
10177,Ice Hockey,2006,23.0,22
10178,Ice Hockey,2006,24.0,31
10179,Ice Hockey,2006,25.0,45
10180,Ice Hockey,2006,26.0,31
10181,Ice Hockey,2006,27.0,31
10182,Ice Hockey,2006,28.0,20
10183,Ice Hockey,2006,29.0,31
10184,Ice Hockey,2006,30.0,37
10185,Ice Hockey,2006,31.0,24
10186,Ice Hockey,2006,32.0,21
10187,Ice Hockey,2006,33.0,22
10188,Ice Hockey,2006,34.0,11
10189,Ice Hockey,2006,35.0,17
10190,Ice Hockey,2006,36.0,5
10191,Ice Hockey,2006,37.0,4
10192,Ice Hockey,2006,38.0,3
10193,Ice Hockey,2006,39.0,1
10194,Ice Hockey,2006,40.0,2
10195,Ice Hockey,2006,41.0,1
10196,Ice Hockey,2006,44.0,1
10197,Ice Hockey,2010,16.0,3
10198,Ice Hockey,2010,17.0,5
10199,Ice Hockey,2010,18.0,8
10200,Ice Hockey,2010,19.0,9
10201,Ice Hockey,2010,20.0,18
10202,Ice Hockey,2010,21.0,25
10203,Ice Hockey,2010,22.0,27
10204,Ice Hockey,2010,23.0,32
10205,Ice Hockey,2010,24.0,37
10206,Ice Hockey,2010,25.0,35
10207,Ice Hockey,2010,26.0,23
10208,Ice Hockey,2010,27.0,23
10209,Ice Hockey,2010,28.0,26
10210,Ice Hockey,2010,29.0,29
10211,Ice Hockey,2010,30.0,17
10212,Ice Hockey,2010,31.0,22
10213,Ice Hockey,2010,32.0,16
10214,Ice Hockey,2010,33.0,20
10215,Ice Hockey,2010,34.0,12
10216,Ice Hockey,2010,35.0,16
10217,Ice Hockey,2010,36.0,6
10218,Ice Hockey,2010,37.0,5
10219,Ice Hockey,2010,38.0,2
10220,Ice Hockey,2010,39.0,3
10221,Ice Hockey,2010,40.0,1
10222,Ice Hockey,2014,15.0,1
10223,Ice Hockey,2014,16.0,1
10224,Ice Hockey,2014,17.0,2
10225,Ice Hockey,2014,18.0,9
10226,Ice Hockey,2014,19.0,9
10227,Ice Hockey,2014,20.0,12
10228,Ice Hockey,2014,21.0,24
10229,Ice Hockey,2014,22.0,26
10230,Ice Hockey,2014,23.0,29
10231,Ice Hockey,2014,24.0,36
10232,Ice Hockey,2014,25.0,37
10233,Ice Hockey,2014,26.0,38
10234,Ice Hockey,2014,27.0,36
10235,Ice Hockey,2014,28.0,30
10236,Ice Hockey,2014,29.0,26
10237,Ice Hockey,2014,30.0,24
10238,Ice Hockey,2014,31.0,20
10239,Ice Hockey,2014,32.0,22
10240,Ice Hockey,2014,33.0,17
10241,Ice Hockey,2014,34.0,9
10242,Ice Hockey,2014,35.0,14
10243,Ice Hockey,2014,36.0,6
10244,Ice Hockey,2014,37.0,5
10245,Ice Hockey,2014,38.0,2
10246,Ice Hockey,2014,39.0,1
10247,Ice Hockey,2014,40.0,1
10248,Ice Hockey,2014,41.0,4
10249,Ice Hockey,2014,42.0,1
10250,Ice Hockey,2014,43.0,1
10251,Jeu De Paume,1908,19.0,1
10252,Jeu De Paume,1908,21.0,1
10253,Jeu De Paume,1908,29.0,2
10254,Jeu De Paume,1908,30.0,1
10255,Jeu De Paume,1908,31.0,1
10256,Jeu De Paume,1908,32.0,1
10257,Jeu De Paume,1908,39.0,1
10258,Jeu De Paume,1908,42.0,2
10259,Jeu De Paume,1908,43.0,1
10260,Judo,1964,17.0,1
10261,Judo,1964,18.0,3
10262,Judo,1964,19.0,2
10263,Judo,1964,20.0,3
10264,Judo,1964,21.0,3
10265,Judo,1964,22.0,4
10266,Judo,1964,23.0,11
10267,Judo,1964,24.0,7
10268,Judo,1964,25.0,7
10269,Judo,1964,26.0,6
10270,Judo,1964,27.0,3
10271,Judo,1964,28.0,5
10272,Judo,1964,29.0,5
10273,Judo,1964,30.0,5
10274,Judo,1964,31.0,2
10275,Judo,1964,35.0,1
10276,Judo,1964,36.0,1
10277,Judo,1964,37.0,2
10278,Judo,1964,43.0,1
10279,Judo,1972,16.0,1
10280,Judo,1972,17.0,3
10281,Judo,1972,18.0,3
10282,Judo,1972,19.0,5
10283,Judo,1972,20.0,10
10284,Judo,1972,21.0,10
10285,Judo,1972,22.0,12
10286,Judo,1972,23.0,16
10287,Judo,1972,24.0,16
10288,Judo,1972,25.0,15
10289,Judo,1972,26.0,11
10290,Judo,1972,27.0,10
10291,Judo,1972,28.0,17
10292,Judo,1972,29.0,8
10293,Judo,1972,30.0,13
10294,Judo,1972,31.0,9
10295,Judo,1972,32.0,2
10296,Judo,1972,33.0,1
10297,Judo,1972,34.0,1
10298,Judo,1972,36.0,1
10299,Judo,1972,37.0,2
10300,Judo,1976,17.0,4
10301,Judo,1976,18.0,5
10302,Judo,1976,19.0,7
10303,Judo,1976,20.0,11
10304,Judo,1976,21.0,11
10305,Judo,1976,22.0,14
10306,Judo,1976,23.0,14
10307,Judo,1976,24.0,14
10308,Judo,1976,25.0,14
10309,Judo,1976,26.0,16
10310,Judo,1976,27.0,11
10311,Judo,1976,28.0,11
10312,Judo,1976,29.0,7
10313,Judo,1976,30.0,7
10314,Judo,1976,32.0,3
10315,Judo,1976,38.0,2
10316,Judo,1980,16.0,1
10317,Judo,1980,17.0,1
10318,Judo,1980,18.0,3
10319,Judo,1980,19.0,8
10320,Judo,1980,20.0,8
10321,Judo,1980,21.0,21
10322,Judo,1980,22.0,17
10323,Judo,1980,23.0,11
10324,Judo,1980,24.0,20
10325,Judo,1980,25.0,24
10326,Judo,1980,26.0,15
10327,Judo,1980,27.0,17
10328,Judo,1980,28.0,10
10329,Judo,1980,29.0,4
10330,Judo,1980,30.0,4
10331,Judo,1980,31.0,3
10332,Judo,1980,32.0,2
10333,Judo,1980,33.0,4
10334,Judo,1980,34.0,1
10335,Judo,1980,35.0,1
10336,Judo,1980,38.0,1
10337,Judo,1980,39.0,1
10338,Judo,1984,18.0,4
10339,Judo,1984,19.0,9
10340,Judo,1984,20.0,9
10341,Judo,1984,21.0,11
10342,Judo,1984,22.0,21
10343,Judo,1984,23.0,22
10344,Judo,1984,24.0,26
10345,Judo,1984,25.0,23
10346,Judo,1984,26.0,22
10347,Judo,1984,27.0,13
10348,Judo,1984,28.0,12
10349,Judo,1984,29.0,11
10350,Judo,1984,30.0,6
10351,Judo,1984,31.0,5
10352,Judo,1984,32.0,2
10353,Judo,1984,33.0,3
10354,Judo,1984,34.0,2
10355,Judo,1984,35.0,3
10356,Judo,1988,18.0,3
10357,Judo,1988,19.0,9
10358,Judo,1988,20.0,8
10359,Judo,1988,21.0,15
10360,Judo,1988,22.0,25
10361,Judo,1988,23.0,21
10362,Judo,1988,24.0,28
10363,Judo,1988,25.0,19
10364,Judo,1988,26.0,23
10365,Judo,1988,27.0,17
10366,Judo,1988,28.0,22
10367,Judo,1988,29.0,16
10368,Judo,1988,30.0,9
10369,Judo,1988,31.0,7
10370,Judo,1988,32.0,5
10371,Judo,1988,33.0,4
10372,Judo,1988,34.0,4
10373,Judo,1988,36.0,1
10374,Judo,1988,39.0,1
10375,Judo,1992,15.0,1
10376,Judo,1992,16.0,3
10377,Judo,1992,17.0,3
10378,Judo,1992,18.0,9
10379,Judo,1992,19.0,25
10380,Judo,1992,20.0,28
10381,Judo,1992,21.0,30
10382,Judo,1992,22.0,35
10383,Judo,1992,23.0,40
10384,Judo,1992,24.0,48
10385,Judo,1992,25.0,42
10386,Judo,1992,26.0,39
10387,Judo,1992,27.0,29
10388,Judo,1992,28.0,28
10389,Judo,1992,29.0,20
10390,Judo,1992,30.0,15
10391,Judo,1992,31.0,13
10392,Judo,1992,32.0,9
10393,Judo,1992,33.0,3
10394,Judo,1992,34.0,4
10395,Judo,1992,35.0,1
10396,Judo,1992,36.0,1
10397,Judo,1992,38.0,2
10398,Judo,1996,16.0,3
10399,Judo,1996,17.0,3
10400,Judo,1996,18.0,3
10401,Judo,1996,19.0,10
10402,Judo,1996,20.0,29
10403,Judo,1996,21.0,35
10404,Judo,1996,22.0,32
10405,Judo,1996,23.0,45
10406,Judo,1996,24.0,35
10407,Judo,1996,25.0,41
10408,Judo,1996,26.0,32
10409,Judo,1996,27.0,33
10410,Judo,1996,28.0,28
10411,Judo,1996,29.0,17
10412,Judo,1996,30.0,14
10413,Judo,1996,31.0,11
10414,Judo,1996,32.0,8
10415,Judo,1996,33.0,2
10416,Judo,1996,34.0,3
10417,Judo,1996,35.0,2
10418,Judo,1996,40.0,1
10419,Judo,2000,14.0,1
10420,Judo,2000,17.0,2
10421,Judo,2000,18.0,6
10422,Judo,2000,19.0,9
10423,Judo,2000,20.0,17
10424,Judo,2000,21.0,30
10425,Judo,2000,22.0,34
10426,Judo,2000,23.0,36
10427,Judo,2000,24.0,44
10428,Judo,2000,25.0,45
10429,Judo,2000,26.0,37
10430,Judo,2000,27.0,32
10431,Judo,2000,28.0,34
10432,Judo,2000,29.0,24
10433,Judo,2000,30.0,6
10434,Judo,2000,31.0,13
10435,Judo,2000,32.0,10
10436,Judo,2000,33.0,10
10437,Judo,2000,34.0,2
10438,Judo,2000,35.0,2
10439,Judo,2000,36.0,3
10440,Judo,2000,37.0,1
10441,Judo,2004,16.0,1
10442,Judo,2004,17.0,5
10443,Judo,2004,18.0,7
10444,Judo,2004,19.0,7
10445,Judo,2004,20.0,7
10446,Judo,2004,21.0,19
10447,Judo,2004,22.0,32
10448,Judo,2004,23.0,40
10449,Judo,2004,24.0,30
10450,Judo,2004,25.0,45
